日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016-11-21,'000021,深科技,10.64,10.69,10.52,10.6,10.61,0.03,0.2828,0.5686,8364849,88996642.74,15654199622.3,15654199622.3,5324
2016-11-18,'000021,深科技,10.61,10.77,10.6,10.71,10.71,-0.1,-0.9337,0.6104,8980043,95948164.32,15610061841.4,15610061841.4,7464
2016-11-17,'000021,深科技,10.71,10.78,10.64,10.78,10.78,-0.07,-0.6494,0.6785,9982957,106797111.58,15757187777.7,15757187777.7,6512
2016-11-16,'000021,深科技,10.78,10.88,10.74,10.8,10.83,-0.05,-0.4617,0.8652,12729750,137434659.36,15860175933.1,15860175933.1,8300
2016-11-15,'000021,深科技,10.83,10.92,10.7,10.79,10.74,0.09,0.838,0.981,14433722,156026833.23,15933738901.3,15933738901.3,9650
2016-11-14,'000021,深科技,10.74,10.85,10.66,10.66,10.66,0.08,0.7505,1.3571,19965803,214818448.44,15801325558.6,15801325558.6,12029
2016-11-11,'000021,深科技,10.66,10.68,10.56,10.66,10.66,0.0,0.0,0.8204,12070780,128211244.07,15683624809.6,15683624809.6,7716
2016-11-10,'000021,深科技,10.66,10.68,10.47,10.48,10.41,0.25,2.4015,1.2588,18520172,196153783.03,15683624809.6,15683624809.6,11204
2016-11-09,'000021,深科技,10.41,10.6,10.26,10.56,10.59,-0.18,-1.6997,1.0757,15825851,165062474.39,15315809968.8,15315809968.8,10948
2016-11-08,'000021,深科技,10.59,10.65,10.52,10.52,10.47,0.12,1.1461,0.949,13962676,147568175.64,15580636654.2,15580636654.2,8138
2016-11-07,'000021,深科技,10.47,10.59,10.38,10.55,10.58,-0.11,-1.0397,0.7021,10329876,108109649.29,15404085530.6,15404085530.6,7719
2016-11-04,'000021,深科技,10.58,10.73,10.44,10.45,10.47,0.11,1.0506,0.9948,14635617,155493376.31,15565924060.5,15565924060.5,10416
2016-11-03,'000021,深科技,10.47,10.55,10.36,10.39,10.43,0.04,0.3835,0.7246,10660438,111722789.78,15404085530.6,15404085530.6,7676
2016-11-02,'000021,深科技,10.43,10.66,10.37,10.64,10.69,-0.26,-2.4322,1.071,15756642,165031726.57,15345235156.1,15345235156.1,9893
2016-11-01,'000021,深科技,10.69,10.73,10.51,10.51,10.51,0.18,1.7127,0.679,9990478,105876122.37,15727762590.5,15727762590.5,6879
2016-10-31,'000021,深科技,10.51,10.64,10.41,10.64,10.66,-0.15,-1.4071,0.8892,13082634,137424932.65,15462935905.1,15462935905.1,9315
2016-10-28,'000021,深科技,10.66,10.83,10.66,10.73,10.76,-0.1,-0.9294,0.6295,9262084,99462063.87,15683624809.6,15683624809.6,6433
2016-10-27,'000021,深科技,10.76,10.85,10.7,10.74,10.81,-0.05,-0.4625,0.6797,9999873,107590367.83,15830750745.9,15830750745.9,6701
2016-10-26,'000021,深科技,10.81,10.93,10.75,10.93,10.93,-0.12,-1.0979,0.9126,13426280,145248501.53,15904313714.0,15904313714.0,8525
2016-10-25,'000021,深科技,10.93,11.0,10.85,10.9,10.9,0.03,0.2752,0.9795,14410295,157334349.48,16080864837.6,16080864837.6,9131
2016-10-24,'000021,深科技,10.9,11.04,10.82,10.82,10.82,0.08,0.7394,1.3338,19624063,214183672.73,16036727056.7,16036727056.7,11024
2016-10-21,'000021,深科技,10.82,10.98,10.7,10.95,10.86,-0.04,-0.3683,0.9212,13553754,146689220.97,15919026307.7,15919026307.7,8768
2016-10-20,'000021,深科技,10.86,10.86,10.68,10.77,10.81,0.05,0.4625,0.8414,12379541,133284411.41,15977876682.2,15977876682.2,8254
2016-10-19,'000021,深科技,10.81,10.97,10.77,10.91,10.91,-0.1,-0.9166,0.9007,13250943,143731112.05,15904313714.0,15904313714.0,8127
2016-10-18,'000021,深科技,10.91,10.93,10.68,10.72,10.75,0.16,1.4884,1.04,15301646,165681490.24,16051439650.3,16051439650.3,8924
2016-10-17,'000021,深科技,10.75,10.96,10.7,10.86,10.79,-0.04,-0.3707,1.0147,14928480,161559575.46,15816038152.2,15816038152.2,12341
2016-10-14,'000021,深科技,10.79,10.9,10.65,10.9,10.86,-0.07,-0.6446,0.7829,11519024,123765861.7,15874888526.8,15874888526.8,8910
2016-10-13,'000021,深科技,10.86,10.96,10.81,10.96,10.97,-0.11,-1.0027,0.9059,13328398,144829346.8,15977876682.2,15977876682.2,8347
2016-10-12,'000021,深科技,10.97,10.99,10.84,10.91,11.01,-0.04,-0.3633,1.1782,17335076,189031909.63,16139715212.1,16139715212.1,10891
2016-10-11,'000021,深科技,11.01,11.15,10.76,10.76,10.75,0.26,2.4186,2.2518,33129574,363294740.83,16198565586.6,16198565586.6,20420
2016-10-10,'000021,深科技,10.75,10.83,10.45,10.45,10.44,0.31,2.9693,1.4938,21977759,235468509.04,15816038152.2,15816038152.2,13374
2016-09-30,'000021,深科技,10.44,10.52,10.26,10.3,10.29,0.15,1.4577,0.7134,10496433,108958612.27,15359947749.7,15359947749.7,6883
2016-09-29,'000021,深科技,10.29,10.32,10.23,10.25,10.22,0.07,0.6849,0.467,6870677,70563841.2,15139258845.3,15139258845.3,6743
2016-09-28,'000021,深科技,10.22,10.29,10.18,10.21,10.22,0.0,0.0,0.5087,7484132,76613656.84,15036270689.9,15036270689.9,5474
2016-09-27,'000021,深科技,10.22,10.23,10.06,10.08,10.1,0.12,1.1881,0.6898,10148487,102774996.38,15036270689.9,15036270689.9,8308
2016-09-26,'000021,深科技,10.1,10.48,10.09,10.45,10.4,-0.3,-2.8846,1.0071,14816725,152551543.47,14859719566.3,14859719566.3,10862
2016-09-23,'000021,深科技,10.4,10.65,10.37,10.63,10.62,-0.22,-2.0716,0.7387,10867938,114185207.03,15301097375.2,15301097375.2,7561
2016-09-22,'000021,深科技,10.62,10.65,10.55,10.57,10.48,0.14,1.3359,0.9439,13886855,147367294.68,15624774435.1,15624774435.1,9007
2016-09-21,'000021,深科技,10.48,10.56,10.45,10.5,10.51,-0.03,-0.2854,0.4575,6730516,70700465.54,15418798124.2,15418798124.2,4962
2016-09-20,'000021,深科技,10.51,10.59,10.42,10.57,10.56,-0.05,-0.4735,0.5777,8499501,89011892.48,15462935905.1,15462935905.1,6090
2016-09-19,'000021,深科技,10.56,10.6,10.36,10.36,10.37,0.19,1.8322,0.9162,13479617,141672282.32,15536498873.3,15536498873.3,8338
2016-09-14,'000021,深科技,10.37,10.48,10.31,10.45,10.55,-0.18,-1.7062,0.8306,12220578,127014934.23,15256959594.3,15256959594.3,8480
2016-09-13,'000021,深科技,10.55,10.59,10.37,10.48,10.41,0.14,1.3449,0.9954,14645546,153483514.96,15521786279.6,15521786279.6,12350
2016-09-12,'000021,深科技,10.41,10.73,10.39,10.7,11.0,-0.59,-5.3636,2.1717,31951129,336901189.39,15315809968.8,15315809968.8,24080
2016-09-09,'000021,深科技,11.0,11.25,11.0,11.25,11.2,-0.2,-1.7857,1.4648,21550427,238703722.31,16183852993.0,16183852993.0,14744
2016-09-08,'000021,深科技,11.2,11.24,11.04,11.07,11.07,0.13,1.1743,1.6724,24605328,274256198.97,16478104865.6,16478104865.6,16362
2016-09-07,'000021,深科技,11.07,11.22,11.05,11.16,11.18,-0.11,-0.9839,1.4646,21548187,239696985.16,16286841148.4,16286841148.4,13205
2016-09-06,'000021,深科技,11.18,11.24,10.65,10.74,10.72,0.46,4.291,2.6532,39035254,430144889.5,16448679678.3,16448679678.3,24777
2016-09-05,'000021,深科技,10.72,10.8,10.67,10.76,10.72,0.0,0.0,0.8429,12400647,133147733.86,15771900371.4,15771900371.4,7812
2016-09-02,'000021,深科技,10.72,10.86,10.59,10.77,10.82,-0.1,-0.9242,0.9248,13605951,145761114.26,15771900371.4,15771900371.4,11498
2016-09-01,'000021,深科技,10.82,11.05,10.8,10.92,10.99,-0.17,-1.5469,1.0844,15954569,174097236.31,15919026307.7,15919026307.7,10366
2016-08-31,'000021,深科技,10.99,11.1,10.88,11.1,11.05,-0.06,-0.543,1.0392,15290054,167749464.8,16169140399.4,16169140399.4,9545
2016-08-30,'000021,深科技,11.05,11.11,10.98,11.04,10.99,0.06,0.546,1.0784,15865628,175143196.41,16257415961.1,16257415961.1,9907
2016-08-29,'000021,深科技,10.99,11.08,10.82,10.86,10.92,0.07,0.641,0.8869,13048557,143240523.03,16169140399.4,16169140399.4,10064
2016-08-26,'000021,深科技,10.92,11.15,10.85,10.92,10.88,0.04,0.3676,1.2793,18822206,207090015.03,16066152244.0,16066152244.0,13863
2016-08-25,'000021,深科技,10.88,10.97,10.65,10.96,11.09,-0.21,-1.8936,1.7363,25545754,275907894.81,16007301869.4,16007301869.4,18599
2016-08-24,'000021,深科技,11.09,11.28,10.99,11.21,11.22,-0.13,-1.1586,1.9788,29113549,323080195.91,16316266335.7,16316266335.7,18716
2016-08-23,'000021,深科技,11.22,11.47,11.09,11.2,11.17,0.05,0.4476,1.9642,28898325,326289195.44,16507530052.9,16507530052.9,19592
2016-08-22,'000021,深科技,11.17,11.79,11.11,11.79,11.79,-0.62,-5.2587,3.5438,52138565,595472433.17,16433967084.7,16433967084.7,36269
2016-08-19,'000021,深科技,11.79,12.22,11.22,11.23,11.19,0.6,5.3619,5.058,74416276,868907225.08,17346147889.8,17346147889.8,54452
2016-08-18,'000021,深科技,11.19,11.36,11.05,11.11,11.11,0.08,0.7201,2.2198,32659744,367081698.85,16463392272.0,16463392272.0,21789
2016-08-17,'000021,深科技,11.11,11.59,11.0,11.11,11.08,0.03,0.2708,2.7513,40479175,456033909.94,16345691522.9,16345691522.9,29038
2016-08-16,'000021,深科技,11.08,11.2,10.89,11.03,11.04,0.04,0.3623,2.6352,38770224,428315355.65,16301553742.0,16301553742.0,24429
2016-08-15,'000021,深科技,11.04,11.18,10.59,10.62,10.64,0.4,3.7594,2.8643,42141450,457491623.44,16242703367.5,16242703367.5,27709
2016-08-12,'000021,深科技,10.64,10.67,10.43,10.58,10.63,0.01,0.0941,1.4468,21286319,224510051.5,15654199622.3,15654199622.3,12919
2016-08-11,'000021,深科技,10.63,10.78,10.47,10.7,10.64,-0.01,-0.094,1.8319,26951772,286359400.44,15639487028.7,15639487028.7,16974
2016-08-10,'000021,深科技,10.64,10.8,10.57,10.77,10.79,-0.15,-1.3902,1.6342,24043709,256522662.51,15654199622.3,15654199622.3,15860
2016-08-09,'000021,深科技,10.79,10.8,10.48,10.55,10.58,0.21,1.9849,1.7808,26200322,279634193.98,15874888526.8,15874888526.8,17015
2016-08-08,'000021,深科技,10.58,10.59,10.18,10.45,10.45,0.13,1.244,1.5511,22820728,237398449.81,15565924060.5,15565924060.5,16237
2016-08-05,'000021,深科技,10.45,10.66,10.45,10.59,10.71,-0.26,-2.4276,1.6958,24949078,262940528.41,15374660343.4,15374660343.4,17782
2016-08-04,'000021,深科技,10.71,10.86,10.55,10.73,10.52,0.19,1.8061,2.2239,32719315,350255565.11,15757187777.7,15757187777.7,24463
2016-08-03,'000021,深科技,10.52,10.76,10.39,10.39,10.52,0.0,0.0,2.418,35575395,375741894.58,15477648498.8,15477648498.8,23226
2016-08-02,'000021,深科技,10.52,10.62,10.18,10.28,10.31,0.21,2.0369,2.2459,33042775,344968415.04,15477648498.8,15477648498.8,22502
2016-08-01,'000021,深科技,10.31,11.36,10.31,11.25,11.45,-1.14,-9.9563,4.2963,63210444,672632875.33,15168684032.5,15168684032.5,43890
2016-07-29,'000021,深科技,11.45,11.78,11.12,11.56,11.56,-0.11,-0.9516,3.6508,53712264,614040570.62,16845919706.4,16845919706.4,36361
2016-07-28,'000021,深科技,11.56,11.8,11.08,11.8,11.89,-0.33,-2.7754,6.6363,97637726,1116398441.42,17007758236.3,17007758236.3,51801
2016-07-27,'000021,深科技,11.89,12.21,11.3,11.3,11.1,0.79,7.1171,9.7874,143998068,1720890000.41,17493273826.1,17493273826.1,79135
2016-07-26,'000021,深科技,11.1,11.23,10.86,11.04,11.05,0.05,0.4525,1.961,28850786,320212025.55,16330978929.3,16330978929.3,15091
2016-07-25,'000021,深科技,11.05,11.24,10.91,11.24,11.2,-0.15,-1.3393,2.233,32853812,362767815.46,16257415961.1,16257415961.1,19744
2016-07-22,'000021,深科技,11.2,11.54,10.8,10.85,10.82,0.38,3.512,4.471,65779742,738894645.29,16478104865.6,16478104865.6,45715
2016-07-21,'000021,深科技,10.82,10.98,10.72,10.92,10.92,-0.1,-0.9158,1.5413,22675959,245168051.8,15919026307.7,15919026307.7,15436
2016-07-20,'000021,深科技,10.92,11.06,10.76,10.84,10.81,0.11,1.0176,2.3196,34127756,373992302.06,16066152244.0,16066152244.0,22923
2016-07-19,'000021,深科技,10.81,10.83,10.51,10.57,10.58,0.23,2.1739,1.7528,25788414,276481182.53,15904313714.0,15904313714.0,17402
2016-07-18,'000021,深科技,10.58,10.85,10.52,10.66,10.71,-0.13,-1.2138,1.7718,26067509,278929597.71,15565924060.5,15565924060.5,15462
2016-07-15,'000021,深科技,10.71,10.84,10.61,10.75,10.77,-0.06,-0.5571,1.3475,19825944,212326425.23,15757187777.7,15757187777.7,12958
2016-07-14,'000021,深科技,10.77,10.86,10.48,10.6,10.65,0.12,1.1268,2.1914,32240556,345260035.6,15845463339.5,15845463339.5,20058
2016-07-13,'000021,深科技,10.65,10.77,10.48,10.68,10.6,0.05,0.4717,1.8291,26910163,285764264.72,15668912216.0,15668912216.0,17359
2016-07-12,'000021,深科技,10.6,10.78,10.26,10.6,10.76,-0.16,-1.487,2.7832,40948601,431009295.27,15595349247.8,15595349247.8,28050
2016-07-11,'000021,深科技,10.76,11.18,10.75,11.09,11.01,-0.25,-2.2707,2.8445,41849237,453979061.55,15830750745.9,15830750745.9,27739
2016-07-08,'000021,深科技,11.01,11.32,10.98,11.02,11.09,-0.08,-0.7214,3.2553,47894349,534953269.32,16198565586.6,16198565586.6,30101
2016-07-07,'000021,深科技,11.09,11.34,10.68,10.91,10.91,0.18,1.6499,3.7572,55278662,608102325.76,16316266335.7,16316266335.7,35953
2016-07-06,'000021,深科技,10.91,11.1,10.76,11.0,11.13,-0.22,-1.9766,2.8434,41834076,455646218.73,16051439650.3,16051439650.3,27387
2016-07-05,'000021,深科技,11.13,11.32,10.71,10.8,10.83,0.3,2.7701,4.7459,69824336,774920498.97,16375116710.2,16375116710.2,41992
2016-07-04,'000021,深科技,10.83,10.93,10.65,10.75,10.75,0.08,0.7442,2.7462,40404038,436161385.28,15933738901.3,15933738901.3,26761
2016-07-01,'000021,深科技,10.75,11.03,10.68,11.0,11.01,-0.26,-2.3615,4.1075,60431915,656580028.59,15816038152.2,15816038152.2,30708
2016-06-30,'000021,深科技,11.01,11.23,10.83,11.07,11.09,-0.08,-0.7214,4.6713,68727657,756238951.47,16198565586.6,16198565586.6,39173
2016-06-29,'000021,深科技,11.09,12.0,10.93,12.0,11.06,0.03,0.2712,9.1294,134317167,1525620704.61,16316266335.7,16316266335.7,81780
2016-06-28,'000021,深科技,11.06,11.06,10.41,10.45,10.05,1.01,10.0498,5.8343,85837102,921154170.48,16272128554.8,16272128554.8,36187
2016-06-27,'000021,深科技,10.05,10.05,9.18,9.18,9.14,0.91,9.9562,4.9863,73361550,729737414.6,14786156598.1,14786156598.1,27594
2016-06-24,'000021,深科技,9.14,9.41,8.85,9.3,9.36,-0.22,-2.3504,2.9912,44007945,404511092.64,13447310577.8,13447310577.8,25524
2016-06-23,'000021,深科技,9.36,9.58,9.19,9.25,9.25,0.11,1.1892,3.4492,50746196,479048710.74,13770987637.7,13770987637.7,30599
2016-06-22,'000021,深科技,9.25,9.25,8.88,8.95,8.96,0.29,3.2366,3.0845,45380325,415559737.0,13609149107.8,13609149107.8,23065
2016-06-21,'000021,深科技,8.96,9.22,8.8,8.92,8.88,0.08,0.9009,3.0783,45289271,409412091.65,13182483892.5,13182483892.5,23226
2016-06-20,'000021,深科技,8.88,8.92,8.61,8.74,8.74,0.14,1.6018,1.3212,19438939,170867296.07,13064783143.4,13064783143.4,10336
2016-06-17,'000021,深科技,8.74,8.85,8.6,8.63,8.58,0.16,1.8648,1.3601,20010371,174974052.6,12858806832.6,12858806832.6,11013
2016-06-16,'000021,深科技,8.58,8.76,8.56,8.64,8.6,-0.02,-0.2326,1.2139,17860119,154581529.27,12623405334.5,12623405334.5,10206
2016-06-15,'000021,深科技,8.65,8.96,8.11,8.16,8.25,0.4,4.8485,1.2295,18089826,155794748.84,12726393490.0,12726393490.0,12117
2016-06-14,'000021,深科技,8.25,8.32,8.0,8.26,8.26,-0.01,-0.1211,0.8938,13149479,108080275.36,12137889744.8,12137889744.8,7915
2016-06-13,'000021,深科技,8.26,8.77,8.25,8.69,8.82,-0.56,-6.3492,1.1925,17544720,150530227.09,12152602338.4,12152602338.4,10985
2016-06-08,'000021,深科技,8.82,8.88,8.73,8.82,8.8,0.02,0.2273,1.0505,15456299,136288784.52,12976507581.7,12976507581.7,7992
2016-06-07,'000021,深科技,8.8,8.93,8.74,8.88,8.89,-0.09,-1.0124,0.9955,14646061,128951447.73,12947082394.4,12947082394.4,8228
2016-06-06,'000021,深科技,8.89,9.03,8.81,8.88,8.88,0.01,0.1126,1.0374,15262693,135764502.62,13079495737.1,13079495737.1,9071
2016-06-03,'000021,深科技,8.88,8.98,8.82,8.91,8.98,-0.1,-1.1136,1.689,24849422,220904954.05,13064783143.4,13064783143.4,12240
2016-06-02,'000021,深科技,8.98,9.15,8.52,8.55,8.63,0.35,4.0556,2.9357,43192028,382139982.68,13211909079.7,13211909079.7,22745
2016-06-01,'000021,深科技,8.63,8.67,8.5,8.58,8.57,0.06,0.7001,1.7076,25123315,215875890.48,12696968302.7,12696968302.7,13485
2016-05-31,'000021,深科技,8.57,8.62,8.16,8.19,8.14,0.43,5.2826,1.9714,29004250,244388803.37,12608692740.9,12608692740.9,16405
2016-05-30,'000021,深科技,8.14,8.26,8.01,8.2,8.28,-0.14,-1.6908,0.8061,11859591,96727654.55,11976051214.8,11976051214.8,6881
2016-05-27,'000021,深科技,8.28,8.37,8.12,8.13,8.19,0.09,1.0989,1.3939,20507730,169471783.6,12182027525.6,12182027525.6,11582
2016-05-26,'000021,深科技,8.19,8.19,7.93,8.12,8.13,0.06,0.738,1.0192,14994566,120833712.14,12049614183.0,12049614183.0,8773
2016-05-25,'000021,深科技,8.13,8.29,8.11,8.19,8.12,0.01,0.1232,0.7539,11091151,90989357.76,11961338621.2,11961338621.2,6196
2016-05-24,'000021,深科技,8.12,8.27,8.05,8.25,8.27,-0.15,-1.8138,0.7611,11197963,91098928.83,11946626027.6,11946626027.6,7301
2016-05-23,'000021,深科技,8.27,8.34,8.2,8.21,8.21,0.06,0.7308,0.8773,12907211,106684943.55,12167314932.0,12167314932.0,7015
2016-05-20,'000021,深科技,8.21,8.24,7.94,8.04,8.12,0.09,1.1084,0.7723,11362848,92436323.49,12079039370.2,12079039370.2,6824
2016-05-19,'000021,深科技,8.12,8.32,8.04,8.08,8.07,0.05,0.6196,1.0301,15155501,124047562.65,11946626027.6,11946626027.6,8650
2016-05-18,'000021,深科技,8.07,8.39,7.91,8.39,8.41,-0.34,-4.0428,1.3134,19323420,157237497.1,11873063059.4,11873063059.4,11259
2016-05-17,'000021,深科技,8.41,8.54,8.35,8.44,8.44,-0.03,-0.3555,0.9903,14570580,123196412.27,12373291242.8,12373291242.8,8238
2016-05-16,'000021,深科技,8.44,8.45,8.27,8.37,8.37,0.07,0.8363,0.8284,12188208,101908704.16,12417429023.7,12417429023.7,6719
2016-05-13,'000021,深科技,8.37,8.46,8.29,8.29,8.36,0.01,0.1196,0.7535,11085529,92753220.85,12314440868.3,12314440868.3,6350
2016-05-12,'000021,深科技,8.36,8.44,8.09,8.39,8.51,-0.15,-1.7626,1.1066,16281582,134664513.49,12299728274.7,12299728274.7,9563
2016-05-11,'000021,深科技,8.51,8.87,8.51,8.83,8.76,-0.25,-2.8539,1.5489,22787678,197217638.48,12520417179.1,12520417179.1,12969
2016-05-10,'000021,深科技,8.76,9.03,8.7,8.92,8.97,-0.21,-2.3411,1.4206,20900953,184823265.76,12888232019.9,12888232019.9,11884
2016-05-09,'000021,深科技,8.97,9.21,8.8,9.15,9.24,-0.27,-2.9221,2.2047,32436545,293593899.46,13197196486.1,13197196486.1,24977
2016-05-06,'000021,深科技,9.24,9.43,8.98,9.2,9.2,0.04,0.4348,3.4217,50342330,464351062.8,13594436514.1,13594436514.1,25527
2016-05-05,'000021,深科技,9.2,9.25,9.1,9.19,9.24,-0.04,-0.4329,1.1414,16793458,154017023.46,13535586139.6,13535586139.6,9262
2016-05-04,'000021,深科技,9.24,9.36,9.14,9.2,9.25,-0.01,-0.1081,1.7617,25918567,239162398.08,13594436514.1,13594436514.1,13918
2016-05-03,'000021,深科技,9.25,9.26,8.95,9.01,9.02,0.23,2.5499,1.87,27512086,251973098.58,13609149107.8,13609149107.8,13993
2016-04-29,'000021,深科技,9.02,9.08,8.81,8.86,8.9,0.12,1.3483,1.0136,14912795,133513334.81,13270759454.3,13270759454.3,8668
2016-04-28,'000021,深科技,8.9,8.99,8.71,8.92,9.0,-0.1,-1.1111,1.0676,15707028,139224628.3,13094208330.7,13094208330.7,9983
2016-04-27,'000021,深科技,9.0,9.14,8.76,8.78,8.8,0.2,2.2727,2.3873,35122901,315584148.93,13241334267.0,13241334267.0,18555
2016-04-26,'000021,深科技,8.8,8.8,8.6,8.6,8.64,0.16,1.8519,0.9739,14329025,124882528.13,12947082394.4,12947082394.4,8472
2016-04-25,'000021,深科技,8.64,8.73,8.53,8.7,8.76,-0.12,-1.3699,0.9497,13973173,120468008.53,12711680896.3,12711680896.3,7965
2016-04-22,'000021,深科技,8.76,8.87,8.51,8.58,8.67,0.09,1.0381,1.1364,16719744,145853651.09,12888232019.9,12888232019.9,9267
2016-04-21,'000021,深科技,8.67,8.92,8.66,8.73,8.81,-0.14,-1.5891,1.158,17036699,149811572.97,12755818677.2,12755818677.2,11505
2016-04-20,'000021,深科技,8.81,9.36,8.6,9.35,9.31,-0.5,-5.3706,2.3444,34492694,307943198.1,12961794988.0,12961794988.0,22516
2016-04-19,'000021,深科技,9.31,9.36,9.17,9.28,9.23,0.08,0.8667,1.2993,19116372,177204203.1,13697424669.5,13697424669.5,11926
2016-04-18,'000021,深科技,9.23,9.39,9.18,9.36,9.45,-0.22,-2.328,1.5184,22339143,206585238.54,13579723920.5,13579723920.5,14085
2016-04-15,'000021,深科技,9.45,9.48,9.28,9.31,9.36,0.09,0.9615,2.3952,35240248,331377059.9,13903400980.4,13903400980.4,20862
2016-04-14,'000021,深科技,9.36,9.78,9.3,9.41,9.12,0.24,2.6316,3.8899,57230057,540558055.77,13770987637.7,13770987637.7,35205
2016-04-13,'000021,深科技,9.12,9.25,9.03,9.05,8.99,0.13,1.4461,1.9923,29311573,268742643.2,13417885390.6,13417885390.6,16541
2016-04-12,'000021,深科技,8.99,9.06,8.82,9.06,9.06,-0.07,-0.7726,1.2461,18333004,163874281.12,13226621673.4,13226621673.4,10121
2016-04-11,'000021,深科技,9.06,9.14,8.96,8.99,8.9,0.16,1.7978,1.5838,23301080,211324586.54,13329609828.8,13329609828.8,11602
2016-04-08,'000021,深科技,8.9,8.99,8.78,8.9,9.06,-0.16,-1.766,1.5428,22698484,201878057.01,13094208330.7,13094208330.7,13578
2016-04-07,'000021,深科技,9.06,9.43,9.05,9.38,9.41,-0.35,-3.7194,1.9136,28154182,259541041.57,13329609828.8,13329609828.8,16474
2016-04-06,'000021,深科技,9.41,9.42,9.16,9.19,9.28,0.13,1.4009,2.2764,33491165,311425846.11,13844550605.8,13844550605.8,17901
2016-04-05,'000021,深科技,9.28,9.32,8.98,9.06,9.05,0.23,2.5414,1.9764,29077540,266789047.71,13653286888.6,13653286888.6,15935
2016-04-01,'000021,深科技,9.05,9.15,8.86,9.14,9.23,-0.18,-1.9502,1.8503,27222507,244902561.71,13314897235.1,13314897235.1,16512
2016-03-31,'000021,深科技,9.23,9.45,9.15,9.45,9.37,-0.14,-1.4941,2.4943,36697110,339557650.66,13579723920.5,13579723920.5,20073
2016-03-30,'000021,深科技,9.37,9.38,9.08,9.19,9.1,0.27,2.967,2.8248,41560105,383626784.06,13785700231.3,13785700231.3,23261
2016-03-29,'000021,深科技,9.1,9.48,8.8,8.97,8.95,0.15,1.676,2.5576,37629457,342346034.18,13388460203.3,13388460203.3,21922
2016-03-28,'000021,深科技,8.95,9.21,8.85,8.95,8.95,0.0,0.0,1.9279,28364152,257288664.08,13167771298.9,13167771298.9,16377
2016-03-25,'000021,深科技,8.95,8.97,8.78,8.78,8.76,0.19,2.1689,1.5394,22648852,201366527.53,13167771298.9,13167771298.9,10608
2016-03-24,'000021,深科技,8.76,8.98,8.75,8.98,9.1,-0.34,-3.7363,1.9905,29284884,260114999.81,12888232019.9,12888232019.9,16155
2016-03-23,'000021,深科技,9.1,9.13,8.9,8.92,8.95,0.15,1.676,1.9363,28488438,257082815.24,13388460203.3,13388460203.3,16155
2016-03-22,'000021,深科技,8.95,9.09,8.82,8.91,9.02,-0.07,-0.7761,2.3002,33841767,302681629.0,13167771298.9,13167771298.9,17987
2016-03-21,'000021,深科技,9.02,9.07,8.77,8.88,8.75,0.27,3.0857,2.832,41666059,372297302.04,13270759454.3,13270759454.3,21680
2016-03-18,'000021,深科技,8.75,8.84,8.45,8.45,8.44,0.31,3.673,2.3405,34434230,299050884.48,12873519426.2,12873519426.2,19921
